Particle Filename,Center X,Center Y,Radius
particle_373.png,521,925,21
particle_374.png,729,531,14
particle_375.png,157,904,41
particle_376.png,152,951,39
particle_377.png,39,52,30
particle_378.png,141,220,29
particle_379.png,946,694,25
particle_380.png,947,935,25
particle_381.png,423,269,25
particle_382.png,557,752,22
particle_383.png,773,785,19
particle_384.png,968,310,49
particle_385.png,197,218,40
particle_386.png,491,391,40
particle_387.png,811,259,33
particle_388.png,391,355,32
particle_389.png,242,332,31
particle_390.png,739,388,27
particle_391.png,659,154,25
particle_392.png,769,256,24
particle_393.png,422,777,22
particle_394.png,115,437,21
particle_395.png,316,461,20
particle_396.png,832,974,18
particle_397.png,428,400,48
particle_398.png,982,579,48
particle_399.png,439,717,47
particle_400.png,467,773,41
particle_401.png,321,230,40
particle_402.png,556,872,40
particle_403.png,573,371,40
particle_404.png,829,358,29
particle_405.png,339,455,28
particle_406.png,595,473,28
particle_407.png,998,830,28
particle_408.png,779,376,27
particle_409.png,123,591,26
particle_410.png,736,651,25
particle_411.png,989,487,21
particle_412.png,13,587,21
particle_413.png,429,465,20
particle_414.png,836,320,12
particle_415.png,469,400,45
particle_416.png,565,101,39
particle_417.png,338,772,37
particle_418.png,193,103,37
particle_419.png,219,62,35
particle_420.png,962,787,35
particle_421.png,927,76,33
particle_422.png,3,311,32
particle_423.png,370,44,31
particle_424.png,541,313,29
particle_425.png,423,1053,23
particle_426.png,707,752,15
particle_427.png,865,45,15
particle_428.png,171,931,11
particle_429.png,335,973,48
particle_430.png,561,206,40
particle_431.png,891,645,33
particle_432.png,622,1071,32
particle_433.png,351,1033,29
particle_434.png,519,562,25
particle_435.png,728,802,25
particle_436.png,232,788,24
particle_437.png,173,593,22
particle_438.png,31,260,18
particle_439.png,55,269,17
particle_440.png,332,530,14
particle_441.png,207,705,14
particle_442.png,62,164,36
particle_443.png,736,921,31
particle_444.png,71,52,29
particle_445.png,116,735,27
particle_446.png,161,323,26
particle_447.png,241,539,24
particle_448.png,665,671,17
particle_449.png,351,63,15
particle_450.png,806,907,37
particle_451.png,163,1043,32
particle_452.png,920,1024,28
particle_453.png,705,668,27
particle_454.png,705,59,24
particle_455.png,826,591,24
particle_456.png,568,20,22
particle_457.png,119,1061,21
particle_458.png,184,655,20
particle_459.png,134,27,18
particle_460.png,830,230,17
particle_461.png,715,335,14
particle_462.png,247,878,36
particle_463.png,989,442,36
particle_464.png,875,284,32
particle_465.png,334,561,32
particle_466.png,171,541,31
particle_467.png,241,965,22
particle_468.png,993,260,21
particle_469.png,362,634,20
particle_470.png,435,569,19
particle_471.png,795,881,19
particle_472.png,405,423,11
particle_473.png,377,879,25
particle_474.png,593,299,24
particle_475.png,7,369,21
particle_476.png,80,697,21
particle_477.png,901,316,17
particle_478.png,476,167,11
particle_479.png,94,821,38
particle_480.png,790,706,36
particle_481.png,412,309,30
particle_482.png,230,489,23
particle_483.png,748,181,22
particle_484.png,332,897,22
particle_485.png,499,423,22
particle_486.png,377,1027,16
particle_487.png,91,1055,15
particle_488.png,742,627,14
particle_489.png,921,704,33
particle_490.png,254,409,28
particle_491.png,219,373,26
particle_492.png,279,943,26
particle_493.png,644,1067,26
particle_494.png,304,1004,23
particle_495.png,561,560,21
particle_496.png,256,218,19
particle_497.png,205,489,18
particle_498.png,309,554,16
particle_499.png,15,177,12
particle_500.png,27,541,10
particle_501.png,262,987,39
particle_502.png,836,679,32
particle_503.png,526,740,32
particle_504.png,33,436,30
particle_505.png,683,561,28
particle_506.png,543,519,27
particle_507.png,142,329,22
particle_508.png,175,86,17
particle_509.png,619,130,17
particle_510.png,503,32,17
particle_511.png,889,172,17
particle_512.png,913,353,17
particle_513.png,949,399,17
particle_514.png,779,425,16
particle_515.png,63,219,16
particle_516.png,509,157,35
particle_517.png,797,529,33
particle_518.png,874,130,31
particle_519.png,374,491,28
particle_520.png,693,785,25
particle_521.png,655,88,20
particle_522.png,199,388,19
particle_523.png,419,129,18
particle_524.png,843,551,17
particle_525.png,866,2,17
particle_526.png,907,263,17
particle_527.png,926,593,16
particle_528.png,338,206,15
particle_529.png,772,825,14
particle_530.png,703,313,13
particle_531.png,537,19,12
particle_532.png,985,173,29
particle_533.png,1023,265,29
particle_534.png,95,25,28
particle_535.png,1013,779,22
particle_536.png,238,68,21
particle_537.png,938,141,20
particle_538.png,352,827,19
particle_539.png,251,592,18
particle_540.png,202,439,16
particle_541.png,619,331,16
particle_542.png,224,127,15
particle_543.png,206,977,15
particle_544.png,800,307,13
particle_545.png,1023,23,28
particle_546.png,454,488,21
particle_547.png,383,763,20
particle_548.png,841,199,20
particle_549.png,758,95,20
particle_550.png,309,871,20
particle_551.png,316,775,17
particle_552.png,739,497,16
particle_553.png,47,323,16
particle_554.png,363,1061,16
particle_555.png,867,419,16
particle_556.png,143,675,14
particle_557.png,695,811,27
particle_558.png,629,703,26
particle_559.png,137,476,23
particle_560.png,40,344,21
particle_561.png,586,539,21
particle_562.png,247,1001,20
particle_563.png,724,176,20
particle_564.png,133,854,17
particle_565.png,673,692,16
particle_566.png,891,571,15
particle_567.png,149,512,14
particle_568.png,177,1028,14
particle_569.png,955,649,13
particle_570.png,581,902,31
particle_571.png,4,644,30
particle_572.png,560,271,26
particle_573.png,17,69,23
particle_574.png,274,94,23
particle_575.png,705,1055,21
particle_576.png,169,998,20
particle_577.png,751,411,20
particle_578.png,383,335,19
particle_579.png,58,951,17
particle_580.png,673,115,17
particle_581.png,85,111,16
particle_582.png,265,170,16
particle_583.png,127,997,15
particle_584.png,623,968,12
particle_585.png,579,797,11
particle_586.png,10,225,32
particle_587.png,382,4,31
particle_588.png,724,21,25
particle_589.png,197,730,24
particle_590.png,589,57,24
particle_591.png,77,605,22
particle_592.png,149,619,21
particle_593.png,346,323,19
particle_594.png,380,160,19
particle_595.png,698,199,19
particle_596.png,61,1059,19
particle_597.png,866,531,18
particle_598.png,805,124,17
particle_599.png,230,413,17
particle_600.png,524,453,17
particle_601.png,206,249,15
particle_602.png,788,82,15
particle_603.png,723,1041,13
particle_604.png,34,5,12
particle_605.png,713,878,12
particle_606.png,243,752,12
particle_607.png,152,196,12
particle_608.png,451,849,21
particle_609.png,173,127,19
particle_610.png,89,790,18
particle_611.png,255,51,18
particle_612.png,975,233,17
particle_613.png,927,109,16
particle_614.png,573,589,15
particle_615.png,917,418,13
particle_616.png,399,863,12
particle_617.png,940,795,12
particle_618.png,686,154,12
particle_619.png,370,688,11
particle_620.png,665,1069,28
particle_621.png,839,163,25
particle_622.png,443,647,25
particle_623.png,620,1018,21
particle_624.png,286,611,20
particle_625.png,743,825,19
particle_626.png,263,386,19
particle_627.png,652,206,18
particle_628.png,189,560,15
particle_629.png,578,179,14
particle_630.png,70,339,13
particle_631.png,842,51,12
particle_632.png,795,565,24
particle_633.png,913,653,17
particle_634.png,955,58,17
particle_635.png,935,526,16
particle_636.png,441,202,15
particle_637.png,97,135,14
particle_638.png,403,1048,13
particle_639.png,262,671,12
particle_640.png,783,848,12
particle_1.png,350,695,44
particle_2.png,649,226,38
particle_3.png,38,500,29
particle_4.png,668,361,40
particle_5.png,782,547,39
particle_6.png,298,355,31
particle_7.png,656,706,43
particle_8.png,830,181,37
particle_9.png,472,795,39
particle_10.png,730,435,29
particle_11.png,343,301,41
particle_12.png,987,656,33
particle_13.png,981,326,36
particle_14.png,135,496,36
particle_15.png,937,548,31
particle_16.png,307,619,40
particle_17.png,697,500,31
particle_18.png,310,415,30
particle_19.png,577,284,48
particle_20.png,206,298,36
particle_21.png,177,754,33
particle_22.png,716,819,41
particle_23.png,169,106,39
particle_24.png,85,770,27
particle_25.png,890,823,41
particle_26.png,172,953,40
particle_27.png,381,544,32
particle_28.png,835,71,25
particle_29.png,587,646,29
particle_30.png,61,711,28
particle_31.png,136,254,49
particle_32.png,206,164,33
particle_33.png,89,981,21
particle_34.png,76,550,31
particle_35.png,723,231,31
particle_36.png,125,376,45
particle_37.png,243,391,39
particle_38.png,968,41,37
particle_39.png,471,248,28
particle_40.png,422,286,43
particle_41.png,412,719,41
particle_42.png,289,508,33
particle_43.png,460,67,32
particle_44.png,413,979,30
particle_45.png,136,725,44
particle_46.png,698,999,43
particle_47.png,500,725,37
particle_48.png,538,471,33
particle_49.png,248,656,32
particle_50.png,904,403,28
particle_51.png,863,262,40
particle_52.png,583,565,40
particle_53.png,259,256,37
particle_54.png,343,380,36
particle_55.png,463,135,35
particle_56.png,218,506,32
particle_57.png,857,755,31
particle_58.png,459,523,31
particle_59.png,57,356,27
particle_60.png,697,175,32
particle_61.png,662,880,25
particle_62.png,490,301,32
particle_63.png,127,1013,32
particle_64.png,839,443,32
particle_65.png,184,823,29
particle_66.png,40,820,28
particle_67.png,844,345,47
particle_68.png,340,958,33
particle_69.png,152,598,43
particle_70.png,874,621,35
particle_71.png,694,293,32
particle_72.png,904,344,30
particle_73.png,141,434,27
particle_74.png,32,765,33
particle_75.png,214,563,30
particle_76.png,323,31,27
particle_77.png,259,459,27
particle_78.png,409,389,26
particle_79.png,347,87,22
particle_80.png,51,607,21
particle_81.png,617,476,49
particle_82.png,783,989,31
particle_83.png,755,643,28
particle_84.png,986,82,28
particle_85.png,638,646,25
particle_86.png,119,131,24
particle_87.png,999,904,35
particle_88.png,391,217,33
particle_89.png,860,896,33
particle_90.png,921,890,31
particle_91.png,949,764,31
particle_92.png,543,801,28
particle_93.png,134,559,28
particle_94.png,656,573,27
particle_95.png,809,634,25
particle_96.png,980,509,32
particle_97.png,607,494,29
particle_98.png,299,146,28
particle_99.png,599,121,26
particle_100.png,734,145,25
particle_101.png,103,253,44
particle_102.png,248,841,28
particle_103.png,896,128,27
particle_104.png,968,596,26
particle_105.png,639,122,22
particle_106.png,277,112,40
particle_107.png,935,250,33
particle_108.png,895,457,28
particle_109.png,148,171,27
particle_110.png,746,736,21
particle_111.png,608,847,48
particle_112.png,874,559,35
particle_113.png,765,196,31
particle_114.png,423,651,26
particle_115.png,339,479,47
particle_116.png,812,807,39
particle_117.png,722,575,29
particle_118.png,790,746,27
particle_119.png,521,236,25
particle_120.png,118,80,25
particle_121.png,97,631,21
particle_122.png,261,723,37
particle_123.png,512,179,29
particle_124.png,879,985,26
particle_125.png,755,61,23
particle_126.png,383,923,21
particle_127.png,188,347,43
particle_128.png,759,316,39
particle_129.png,217,880,29
particle_130.png,395,601,28
particle_131.png,74,455,21
particle_132.png,484,886,31
particle_133.png,772,476,31
particle_134.png,142,275,29
particle_135.png,550,693,28
particle_136.png,931,161,28
particle_137.png,931,497,20
particle_138.png,814,712,23
particle_139.png,506,91,22
particle_140.png,73,301,19
particle_141.png,807,489,18
particle_142.png,748,213,43
particle_143.png,44,206,37
particle_144.png,519,526,28
particle_145.png,895,207,25
particle_146.png,673,605,16
particle_147.png,449,187,32
particle_148.png,352,158,30
particle_149.png,676,933,30
particle_150.png,451,350,29
particle_151.png,580,200,22
particle_152.png,755,693,22
particle_153.png,75,257,21
particle_154.png,64,109,21
particle_155.png,727,94,21
particle_156.png,225,41,43
particle_157.png,883,505,39
particle_158.png,123,320,37
particle_159.png,695,632,33
particle_160.png,911,87,29
particle_161.png,273,573,28
particle_162.png,409,825,28
particle_163.png,788,397,24
particle_164.png,171,694,24
particle_165.png,635,1037,37
particle_166.png,979,979,30
particle_167.png,428,898,29
particle_168.png,679,424,24
particle_169.png,925,622,20
particle_170.png,184,416,39
particle_171.png,687,119,29
particle_172.png,753,868,26
particle_173.png,89,844,23
particle_174.png,404,80,19
particle_175.png,907,502,45
particle_176.png,823,333,41
particle_177.png,643,514,29
particle_178.png,56,655,23
particle_179.png,485,137,47
particle_180.png,844,520,29
particle_181.png,479,475,26
particle_182.png,164,885,24
particle_183.png,511,844,23
particle_184.png,269,879,20
particle_185.png,279,975,19
particle_186.png,621,1059,18
particle_187.png,635,995,49
particle_188.png,359,478,44
particle_189.png,538,56,31
particle_190.png,770,411,29
particle_191.png,909,266,19
particle_192.png,115,685,19
particle_193.png,241,448,40
particle_194.png,164,821,39
particle_195.png,819,440,36
particle_196.png,23,279,35
particle_197.png,953,844,24
particle_198.png,128,31,25
particle_199.png,423,33,20
particle_200.png,399,166,17
particle_201.png,223,347,15
particle_202.png,775,124,41
particle_203.png,754,341,29
particle_204.png,616,166,28
particle_205.png,154,383,20
particle_206.png,351,589,19
particle_207.png,545,122,16
particle_208.png,542,92,24
particle_209.png,896,323,24
particle_210.png,639,307,21
particle_211.png,847,661,20
particle_212.png,843,563,24
particle_213.png,901,32,22
particle_214.png,527,350,20
particle_215.png,105,395,27
particle_216.png,717,675,24
particle_217.png,521,925,21
particle_218.png,797,242,17
particle_219.png,299,249,27
particle_220.png,469,937,25
particle_221.png,125,356,21
particle_222.png,947,459,20
particle_223.png,730,325,14
particle_224.png,137,663,28
particle_225.png,215,611,24
particle_226.png,439,717,47
particle_227.png,245,349,35
particle_228.png,299,814,33
particle_229.png,15,437,33
particle_230.png,557,301,32
particle_231.png,595,473,28
particle_232.png,13,587,21
particle_233.png,177,233,20
particle_234.png,370,44,31
particle_235.png,863,704,26
particle_236.png,370,421,24
particle_237.png,109,938,23
particle_238.png,341,241,21
particle_239.png,776,151,19
particle_240.png,865,45,15
particle_241.png,728,802,25
particle_242.png,230,789,24
particle_243.png,503,25,24
particle_244.png,994,827,24
particle_245.png,885,173,15
particle_246.png,332,530,14
particle_247.png,211,983,25
particle_248.png,77,152,24
particle_249.png,845,489,21
particle_250.png,388,338,21
particle_251.png,315,460,18
particle_252.png,179,213,32
particle_253.png,1001,716,31
particle_254.png,104,333,25
particle_255.png,241,917,25
particle_256.png,701,61,21
particle_257.png,380,121,19
particle_258.png,585,265,22
particle_259.png,35,998,20
particle_260.png,795,881,19
particle_261.png,149,215,17
particle_262.png,405,423,11
particle_263.png,289,908,24
particle_264.png,251,329,20
particle_265.png,430,466,19
particle_266.png,745,272,17
particle_267.png,359,637,15
particle_268.png,103,430,15
particle_269.png,769,785,14
particle_270.png,254,409,28
particle_271.png,554,752,21
particle_272.png,27,541,10
particle_273.png,172,595,23
particle_274.png,106,23,22
particle_275.png,47,280,19
particle_276.png,31,257,16
particle_277.png,946,400,15
particle_278.png,171,933,12
particle_279.png,946,697,24
particle_280.png,866,2,17
particle_281.png,703,313,13
particle_282.png,741,392,23
particle_283.png,832,977,20
particle_284.png,241,961,20
particle_285.png,968,790,17
particle_286.png,769,268,13
particle_1.png,350,695,44
particle_2.png,649,226,38
particle_3.png,38,500,29
particle_4.png,668,361,40
particle_5.png,782,547,39
particle_6.png,298,355,31
particle_7.png,656,706,43
particle_8.png,830,181,37
particle_9.png,987,656,33
particle_10.png,343,301,41
particle_11.png,472,795,39
particle_12.png,981,326,36
particle_13.png,730,435,29
particle_14.png,135,496,36
particle_15.png,937,548,31
particle_16.png,697,500,31
particle_17.png,310,415,30
particle_18.png,577,284,48
particle_19.png,299,626,43
particle_20.png,381,544,31
particle_21.png,83,771,25
particle_22.png,206,298,36
particle_23.png,206,164,33
particle_24.png,177,754,33
particle_25.png,698,999,43
particle_26.png,716,819,41
particle_27.png,890,823,41
particle_28.png,169,106,39
particle_29.png,172,953,40
particle_30.png,835,71,25
particle_31.png,587,646,29
particle_32.png,61,711,28
particle_33.png,136,254,49
particle_34.png,286,511,36
particle_35.png,247,394,33
particle_36.png,491,307,36
particle_37.png,262,255,35
particle_38.png,946,763,30
particle_39.png,89,981,21
particle_40.png,968,41,37
particle_41.png,723,231,31
particle_42.png,125,376,45
particle_43.png,471,248,28
particle_44.png,422,286,43
particle_45.png,412,719,41
particle_46.png,538,471,33
particle_47.png,460,67,32
particle_48.png,75,553,31
particle_49.png,413,979,30
particle_50.png,136,725,44
particle_51.png,765,332,41
particle_52.png,500,725,37
particle_53.png,248,656,32
particle_54.png,463,135,35
particle_55.png,218,506,32
particle_56.png,904,403,28
particle_57.png,863,262,40
particle_58.png,583,565,40
particle_59.png,789,985,38
particle_60.png,343,380,36
particle_61.png,857,755,31
particle_62.png,57,356,27
particle_63.png,459,523,31
particle_64.png,638,646,25
particle_65.png,997,903,34
particle_66.png,697,175,32
particle_67.png,839,443,32
particle_68.png,921,889,31
particle_69.png,662,880,25
particle_70.png,127,1013,32
particle_71.png,184,823,29
particle_72.png,40,820,28
particle_73.png,844,345,47
particle_74.png,934,249,33
particle_75.png,340,958,33
particle_76.png,694,293,32
particle_77.png,149,171,27
particle_78.png,968,596,27
particle_79.png,152,598,43
particle_80.png,904,344,30
particle_81.png,755,643,28
particle_82.png,141,434,27
particle_83.png,409,389,26
particle_84.png,32,765,33
particle_85.png,391,217,33
particle_86.png,860,896,33
particle_87.png,134,559,28
particle_88.png,323,31,27
particle_89.png,259,459,27
particle_90.png,119,131,24
particle_91.png,347,87,22
particle_92.png,51,607,21
particle_93.png,986,82,28
particle_94.png,656,573,27
particle_95.png,184,349,25
particle_96.png,103,253,44
particle_97.png,873,621,34
particle_98.png,302,143,29
particle_99.png,809,634,25
particle_100.png,273,584,39
particle_101.png,671,29,37
particle_102.png,980,509,32
particle_103.png,599,121,26
particle_104.png,734,145,25
particle_105.png,740,934,40
particle_106.png,214,563,31
particle_107.png,685,125,30
particle_108.png,248,841,28
particle_109.png,896,128,27
particle_110.png,639,122,22
particle_111.png,608,847,48
particle_112.png,862,571,45
particle_113.png,555,811,44
particle_114.png,277,112,40
particle_115.png,895,457,28
particle_116.png,746,736,21
particle_117.png,884,217,39
particle_118.png,812,807,39
particle_119.png,765,196,31
particle_120.png,451,347,28
particle_121.png,550,693,28
particle_122.png,99,190,27
particle_123.png,423,651,26
particle_124.png,339,479,47
particle_125.png,261,723,37
particle_126.png,722,575,29
particle_127.png,521,236,25
particle_128.png,757,59,21
particle_129.png,97,631,21
particle_130.png,142,275,29
particle_131.png,877,983,28
particle_132.png,383,923,21
particle_133.png,405,823,32
particle_134.png,217,880,29
particle_135.png,481,887,29
particle_136.png,770,411,29
particle_137.png,931,161,28
particle_138.png,395,601,28
particle_139.png,74,455,21
particle_140.png,41,207,33
particle_141.png,772,476,31
particle_142.png,753,869,28
particle_143.png,118,80,25
particle_144.png,931,497,20
particle_145.png,499,649,40
particle_146.png,610,491,33
particle_147.png,512,181,30
particle_148.png,795,743,27
particle_149.png,814,712,23
particle_150.png,506,91,22
particle_151.png,73,301,19
particle_152.png,807,489,18
particle_153.png,409,106,43
particle_154.png,748,213,43
particle_155.png,449,187,32
particle_156.png,428,898,29
particle_157.png,519,526,28
particle_158.png,755,693,22
particle_159.png,112,686,21
particle_160.png,673,605,16
particle_161.png,485,137,47
particle_162.png,613,925,32
particle_163.png,352,158,30
particle_164.png,676,933,30
particle_165.png,580,200,22
particle_166.png,727,94,21
particle_167.png,75,257,21
particle_168.png,64,109,21
particle_169.png,883,505,39
particle_170.png,695,632,33
particle_171.png,797,401,29
particle_172.png,911,87,29
particle_173.png,171,694,24
particle_174.png,89,844,23
particle_175.png,154,383,20
particle_176.png,823,333,41
particle_177.png,635,1037,37
particle_178.png,188,423,31
particle_179.png,979,979,30
particle_180.png,341,241,25
particle_181.png,422,34,24
particle_182.png,925,622,20
particle_183.png,878,555,30
particle_184.png,643,514,29
particle_185.png,404,80,19
particle_186.png,907,502,45
particle_187.png,56,655,23
particle_188.png,775,124,41
particle_189.png,119,339,36
particle_190.png,844,520,29
particle_191.png,164,885,24
particle_192.png,679,424,23
particle_193.png,511,844,23
particle_194.png,269,879,20
particle_195.png,176,232,19
particle_196.png,279,975,19
particle_197.png,359,478,44
particle_198.png,956,255,43
particle_199.png,284,179,36
particle_200.png,819,440,36
particle_201.png,538,56,31
particle_202.png,479,475,27
particle_203.png,221,44,43
particle_204.png,241,448,40
particle_205.png,164,821,39
particle_206.png,953,844,24
particle_207.png,831,363,23
particle_208.png,128,31,25
particle_209.png,400,167,18
particle_210.png,223,347,15
particle_211.png,356,451,45
particle_212.png,902,201,33
particle_213.png,616,166,28
particle_214.png,351,589,19
particle_215.png,545,122,16
particle_216.png,296,914,29
particle_217.png,105,395,27
particle_218.png,896,323,24
particle_219.png,543,93,22
particle_220.png,639,307,21
particle_221.png,847,661,20
particle_222.png,796,11,33
particle_223.png,101,31,29
particle_224.png,207,985,26
particle_225.png,631,997,25
particle_226.png,843,563,24
particle_227.png,901,32,22
particle_228.png,527,350,20
particle_229.png,875,697,40
particle_230.png,931,689,32
particle_231.png,370,44,31
particle_232.png,717,675,24
particle_233.png,521,925,21
particle_234.png,23,218,18
particle_235.png,797,242,17
particle_236.png,15,437,33
particle_237.png,299,249,27
particle_238.png,469,937,25
particle_239.png,947,459,20
particle_240.png,730,325,14
particle_241.png,245,349,35
particle_242.png,215,611,24
particle_243.png,206,249,21
particle_244.png,832,974,18
particle_245.png,439,717,47
particle_246.png,299,814,33
particle_247.png,557,301,32
particle_248.png,595,473,28
particle_249.png,13,587,21
particle_250.png,728,802,25
particle_251.png,230,789,24
particle_252.png,370,421,24
particle_253.png,109,938,23
particle_254.png,27,266,22
particle_255.png,776,151,19
particle_256.png,621,1059,18
particle_257.png,865,45,15
particle_258.png,503,25,24
particle_259.png,994,827,24
particle_260.png,585,265,23
particle_261.png,116,436,20
particle_262.png,275,783,20
particle_263.png,658,809,18
particle_264.png,885,173,15
particle_265.png,332,530,14
particle_266.png,909,266,13
particle_267.png,77,152,24
particle_268.png,845,489,21
particle_269.png,554,752,21
particle_270.png,388,338,21
particle_271.png,241,961,20
particle_272.png,315,460,18
particle_273.png,1001,716,31
particle_274.png,783,387,29
particle_275.png,241,917,25
particle_276.png,701,61,21
particle_277.png,380,121,19
particle_278.png,133,322,16
particle_279.png,758,272,23
particle_280.png,377,879,23
particle_281.png,795,884,21
particle_282.png,35,998,20
particle_283.png,149,215,17
particle_284.png,405,423,11
particle_285.png,657,85,21
particle_286.png,251,329,20
particle_287.png,359,637,15
particle_288.png,769,785,14
particle_289.png,247,1001,20
particle_290.png,703,116,17
particle_291.png,290,160,17
particle_292.png,27,541,10
particle_293.png,266,562,29
particle_294.png,889,947,24
particle_295.png,172,595,23
particle_296.png,969,791,16
particle_297.png,946,400,15
particle_298.png,424,454,13
particle_299.png,171,933,12
particle_300.png,33,7,11
particle_301.png,596,59,28
particle_302.png,87,437,24
particle_303.png,741,392,23
particle_304.png,758,313,21
particle_305.png,841,199,20
particle_306.png,866,2,17
particle_307.png,926,593,16
particle_308.png,703,313,13
particle_309.png,793,921,27
particle_310.png,938,141,20
particle_311.png,47,323,16
particle_312.png,103,359,13
particle_1.png,668,361,39
particle_2.png,38,500,28
particle_3.png,310,415,30
particle_4.png,646,225,38
particle_5.png,569,286,51
particle_6.png,224,31,53
particle_7.png,656,706,42
particle_8.png,981,326,35
particle_9.png,80,551,34
particle_10.png,730,435,29
particle_11.png,380,543,31
particle_12.png,782,550,42
particle_13.png,129,727,37
particle_14.png,890,823,42
particle_15.png,987,656,33
particle_16.png,347,695,43
particle_17.png,697,500,31
particle_18.png,135,496,35
particle_19.png,937,548,30
particle_20.png,206,164,33
particle_21.png,122,383,47
particle_22.png,850,349,53
particle_23.png,341,959,33
particle_24.png,298,355,30
particle_25.png,578,394,57
particle_26.png,206,298,37
particle_27.png,490,301,32
particle_28.png,307,620,38
particle_29.png,343,301,42
particle_30.png,803,554,55
particle_31.png,713,817,45
particle_32.png,292,511,37
particle_33.png,177,754,33
particle_34.png,391,215,31
particle_35.png,814,339,51
particle_36.png,171,953,39
particle_37.png,830,181,37
particle_38.png,472,245,26
particle_39.png,721,232,29
particle_40.png,85,770,26
particle_41.png,44,211,35
particle_42.png,419,716,34
particle_43.png,813,800,33
particle_44.png,248,841,27
particle_45.png,583,565,39
particle_46.png,472,793,37
particle_47.png,835,71,25
particle_48.png,699,1000,42
particle_49.png,167,109,41
particle_50.png,459,73,37
particle_51.png,149,171,28
particle_52.png,891,621,57
particle_53.png,248,656,32
particle_54.png,839,451,51
particle_55.png,249,397,37
particle_56.png,721,579,26
particle_57.png,773,278,51
particle_58.png,857,755,31
particle_59.png,69,268,58
particle_60.png,863,262,39
particle_61.png,787,986,36
particle_62.png,218,506,32
particle_63.png,707,158,53
particle_64.png,136,254,49
particle_65.png,271,111,41
particle_66.png,134,559,28
particle_67.png,447,193,26
particle_68.png,39,823,30
particle_69.png,904,405,30
particle_70.png,482,413,59
particle_71.png,611,489,35
particle_72.png,934,249,33
particle_73.png,923,890,30
particle_74.png,214,563,30
particle_75.png,61,711,28
particle_76.png,998,902,33
particle_77.png,459,523,32
particle_78.png,29,766,31
particle_79.png,409,389,26
particle_80.png,857,568,53
particle_81.png,761,337,51
particle_82.png,112,1024,47
particle_83.png,694,293,33
particle_84.png,188,824,26
particle_85.png,662,880,25
particle_86.png,87,290,55
particle_87.png,256,257,40
particle_88.png,500,725,37
particle_89.png,599,121,26
particle_90.png,628,133,57
particle_91.png,273,245,45
particle_92.png,463,135,35
particle_93.png,587,646,30
particle_94.png,980,517,25
particle_95.png,809,634,25
particle_96.png,92,982,23
particle_97.png,817,820,54
particle_98.png,89,853,45
particle_99.png,740,934,39
particle_100.png,961,38,30
particle_101.png,931,497,20
particle_102.png,137,105,55
particle_103.png,269,513,53
particle_104.png,112,693,51
particle_105.png,203,415,45
particle_106.png,503,650,44
particle_107.png,273,584,38
particle_108.png,261,723,38
particle_109.png,412,831,37
particle_110.png,904,344,30
particle_111.png,878,563,29
particle_112.png,861,631,49
particle_113.png,109,248,46
particle_114.png,129,274,42
particle_115.png,422,286,42
particle_116.png,765,196,30
particle_117.png,141,434,26
particle_118.png,153,385,19
particle_119.png,182,419,59
particle_120.png,94,393,58
particle_121.png,77,605,54
particle_122.png,998,416,53
particle_123.png,163,814,51
particle_124.png,544,466,40
particle_125.png,979,75,38
particle_126.png,685,125,30
particle_127.png,770,477,29
particle_128.png,896,128,27
particle_129.png,57,356,26
particle_130.png,521,237,26
particle_131.png,347,87,22
particle_132.png,608,847,47
particle_133.png,452,345,31
particle_134.png,481,887,30
particle_135.png,655,574,27
particle_136.png,790,746,27
particle_137.png,427,653,23
particle_138.png,127,71,58
particle_139.png,543,489,57
particle_140.png,760,314,39
particle_141.png,347,377,31
particle_142.png,299,146,27
particle_143.png,758,644,25
particle_144.png,116,130,22
particle_145.png,862,898,36
particle_146.png,413,979,31
particle_147.png,753,869,28
particle_148.png,968,596,27
particle_149.png,638,646,26
particle_150.png,891,454,25
particle_151.png,67,111,23
particle_152.png,50,608,21
particle_153.png,74,455,21
particle_154.png,443,496,59
particle_155.png,153,963,55
particle_156.png,880,190,47
particle_157.png,93,449,46
particle_158.png,748,213,43
particle_159.png,789,407,40
particle_160.png,167,211,35
particle_161.png,548,796,34
particle_162.png,839,329,33
particle_163.png,260,464,30
particle_164.png,346,164,29
particle_165.png,164,885,23
particle_166.png,112,332,39
particle_167.png,284,179,37
particle_168.png,550,693,29
particle_169.png,877,983,28
particle_170.png,730,146,26
particle_171.png,755,61,23
particle_172.png,383,923,21
particle_173.png,381,122,20
particle_174.png,233,640,53
particle_175.png,303,837,46
particle_176.png,88,250,34
particle_177.png,694,173,34
particle_178.png,676,933,30
particle_179.png,217,880,29
particle_180.png,931,161,28
particle_181.png,183,347,25
particle_182.png,953,844,25
particle_183.png,97,631,21
particle_184.png,850,283,59
particle_185.png,643,494,57
particle_186.png,298,530,55
particle_187.png,409,104,46
particle_188.png,746,368,40
particle_189.png,747,727,30
particle_190.png,98,191,26
particle_191.png,807,489,18
particle_192.png,689,353,57
particle_193.png,880,472,43
particle_194.png,961,764,43
particle_195.png,512,181,30
particle_196.png,676,427,27
particle_197.png,580,200,23
particle_198.png,45,923,43
particle_199.png,238,447,43
particle_200.png,153,599,41
particle_201.png,853,502,38
particle_202.png,904,33,31
particle_203.png,913,88,30
particle_204.png,269,879,19
particle_205.png,399,166,18
particle_206.png,479,537,55
